air_pollutant,unit_air_poll_lvl,air_pollutant_level,air_qual_stat_type,year,country,region,AQI_Index,geo_code,exceedance_amount
PM2.5,ug/m3,9.736,Background,2023,France,Western Europe,38.944,FR,4.736000000000001
NO2,ug/m3,11.671,Background,2023,Italy,Southern Europe,29.1775,IT,1.6709999999999994
PM2.5,ug/m3,4.899,Background,2023,France,Western Europe,19.596,FR,0.0
NO2,ug/m3,51.44,Background,2023,Turkiye,European Candidate,128.6,TR,41.44
NO2,ug/m3,32.085,Industrial,2023,Turkiye,European Candidate,80.21249999999999,TR,22.085
NO2,ug/m3,10.352,Background,2023,Italy,Southern Europe,25.880000000000003,IT,0.3520000000000003
PM10,ug/m3,14.711,Background,2023,Poland,Eastern Europe,36.7775,PL,0.0
PM10,ug/m3,14.439,Traffic,2023,Italy,Southern Europe,36.0975,IT,0.0
NO2,ug/m3,8.054,Background,2023,Germany,Western Europe,20.135,DE,0.0
PM2.5,ug/m3,6.78,Background,2023,Belgium,Western Europe,27.12,BE,1.7800000000000002
NO2,ug/m3,78.66,Background,2023,Turkiye,European Candidate,196.65,TR,68.66
NO2,ug/m3,4.502,Background,2023,Germany,Western Europe,11.255,DE,0.0
PM10,ug/m3,7.879,Background,2023,Norway,Scandinavia Europe,19.6975,NO,0.0
NO2,ug/m3,21.545,Industrial,2023,Germany,Western Europe,53.8625,DE,11.545000000000002
PM10,ug/m3,25.979,Traffic,2023,Italy,Southern Europe,64.9475,IT,10.979
PM2.5,ug/m3,8.791,Background,2023,France,Western Europe,35.164,FR,3.7910000000000004
NO2,ug/m3,13.886,Background,2023,Italy,Southern Europe,34.715,IT,3.8859999999999992
NO2,ug/m3,17.795,Background,2023,Turkiye,European Candidate,44.4875,TR,7.795000000000002
PM10,ug/m3,27.502,Traffic,2023,Poland,Eastern Europe,68.755,PL,12.501999999999999
PM10,ug/m3,29.107,Traffic,2023,North Macedonia,Southern Europe,72.7675,MK,14.107
NO2,ug/m3,10.568,Background,2023,Italy,Southern Europe,26.42,IT,0.5679999999999996
PM2.5,ug/m3,8.244,Background,2023,France,Western Europe,32.976,FR,3.2439999999999998
PM10,ug/m3,25.461,Background,2023,Poland,Eastern Europe,63.6525,PL,10.460999999999999
NO2,ug/m3,17.953,Background,2023,Italy,Southern Europe,44.8825,IT,7.952999999999999
NO2,ug/m3,6.43,Background,2023,Italy,Southern Europe,16.075,IT,0.0
PM2.5,ug/m3,8.604,Traffic,2023,France,Western Europe,34.416,FR,3.603999999999999
PM2.5,ug/m3,7.651,Background,2023,France,Western Europe,30.604,FR,2.651
NO2,ug/m3,12.437,Background,2023,Italy,Southern Europe,31.0925,IT,2.4369999999999994
NO2,ug/m3,12.114,Background,2023,Germany,Western Europe,30.285,DE,2.1140000000000008
PM2.5,ug/m3,6.772,Traffic,2023,France,Western Europe,27.088,FR,1.7720000000000002
NO2,ug/m3,12.076,Background,2023,Germany,Western Europe,30.19,DE,2.0760000000000005
PM2.5,ug/m3,22.214,Industrial,2023,Bosnia and Herzegovina,Southern Europe,88.856,BA,17.214
PM10,ug/m3,51.014,Traffic,2023,North Macedonia,Southern Europe,127.535,MK,36.014
PM2.5,ug/m3,8.9,Industrial,2023,France,Western Europe,35.6,FR,3.9000000000000004
PM2.5,ug/m3,9.353,Traffic,2023,France,Western Europe,37.412,FR,4.353
NO2,ug/m3,23.776,Traffic,2023,Germany,Western Europe,59.440000000000005,DE,13.776
PM2.5,ug/m3,6.319,Background,2023,France,Western Europe,25.276,FR,1.319
NO2,ug/m3,4.584,Background,2023,Germany,Western Europe,11.46,DE,0.0
PM2.5,ug/m3,9.046,Background,2023,France,Western Europe,36.184,FR,4.045999999999999
PM10,ug/m3,18.816,Background,2023,Poland,Eastern Europe,47.04,PL,3.815999999999999
PM2.5,ug/m3,20.066,Background,2023,Bosnia and Herzegovina,Southern Europe,80.264,BA,15.065999999999999
NO2,ug/m3,16.257,Traffic,2023,Italy,Southern Europe,40.642500000000005,IT,6.2570000000000014
PM10,ug/m3,20.705,Background,2023,Poland,Eastern Europe,51.7625,PL,5.704999999999998
PM10,ug/m3,23.103,Background,2023,Italy,Southern Europe,57.75750000000001,IT,8.103000000000002
PM2.5,ug/m3,16.225,Background,2023,Bosnia and Herzegovina,Southern Europe,64.9,BA,11.225000000000001
PM2.5,ug/m3,8.917,Traffic,2023,France,Western Europe,35.668,FR,3.917
PM10,ug/m3,19.71,Traffic,2023,Italy,Southern Europe,49.275000000000006,IT,4.710000000000001
PM2.5,ug/m3,8.517,Background,2023,France,Western Europe,34.068,FR,3.5169999999999995
NO2,ug/m3,15.579,Traffic,2023,Italy,Southern Europe,38.947500000000005,IT,5.579000000000001
PM2.5,ug/m3,8.613,Background,2023,France,Western Europe,34.452,FR,3.6129999999999995
PM10,ug/m3,17.738,Background,2023,Poland,Eastern Europe,44.345,PL,2.7379999999999995
NO2,ug/m3,8.166,Background,2023,Italy,Southern Europe,20.415,IT,0.0
PM2.5,ug/m3,10.448,Background,2023,Bulgaria,Eastern Europe,41.792,BG,5.448
PM2.5,ug/m3,7.461,Industrial,2023,France,Western Europe,29.844000000000005,FR,2.4610000000000003
PM2.5,ug/m3,11.069,Background,2023,Bosnia and Herzegovina,Southern Europe,44.276,BA,6.069000000000001
NO2,ug/m3,14.19,Industrial,2023,Germany,Western Europe,35.475,DE,4.1899999999999995
PM10,ug/m3,26.444,Background,2023,Italy,Southern Europe,66.11,IT,11.443999999999999
PM2.5,ug/m3,8.392,Background,2023,France,Western Europe,33.568,FR,3.3919999999999995
NO2,ug/m3,17.458,Background,2023,Italy,Southern Europe,43.645,IT,7.457999999999998
NO2,ug/m3,29.939,Traffic,2023,Italy,Southern Europe,74.8475,IT,19.939
NO2,ug/m3,18.488,Industrial,2023,Germany,Western Europe,46.22,DE,8.488
NO2,ug/m3,21.574,Traffic,2023,Germany,Western Europe,53.935,DE,11.574000000000002
PM10,ug/m3,19.388,Industrial,2023,Italy,Southern Europe,48.47,IT,4.388000000000002
NO2,ug/m3,13.762,Background,2023,Germany,Western Europe,34.405,DE,3.7620000000000005
PM2.5,ug/m3,10.045,Background,2023,France,Western Europe,40.18,FR,5.045
NO2,ug/m3,11.456,Industrial,2023,Italy,Southern Europe,28.64,IT,1.4559999999999995
NO2,ug/m3,4.401,Background,2023,Germany,Western Europe,11.0025,DE,0.0
PM2.5,ug/m3,8.933,Background,2023,France,Western Europe,35.732,FR,3.933
NO2,ug/m3,9.0,Industrial,2023,Italy,Southern Europe,22.5,IT,0.0
PM2.5,ug/m3,7.628,Background,2023,France,Western Europe,30.512,FR,2.628
PM10,ug/m3,16.659,Background,2023,Italy,Southern Europe,41.6475,IT,1.658999999999999
PM10,ug/m3,22.756,Background,2023,Italy,Southern Europe,56.88999999999999,IT,7.756
PM2.5,ug/m3,9.219,Background,2023,Spain,Southern Europe,36.876,ES,4.218999999999999
PM10,ug/m3,16.688,Background,2023,Portugal,Southern Europe,41.72,PT,1.6879999999999988
PM10,ug/m3,25.29124177047443,Background,2023,Italy,Southern Europe,63.22810442618607,IT,10.291241770474429
PM10,ug/m3,15.727,Industrial,2023,Italy,Southern Europe,39.3175,IT,0.7270000000000003
PM10,ug/m3,29.912,Background,2023,Italy,Southern Europe,74.78,IT,14.911999999999999
PM10,ug/m3,17.593,Background,2023,Italy,Southern Europe,43.9825,IT,2.593
PM2.5,ug/m3,12.045,Background,2023,Slovenia,Southern Europe,48.18,SI,7.045
PM2.5,ug/m3,7.527,Background,2023,Germany,Western Europe,30.108,DE,2.527
NO2,ug/m3,3.897,Background,2023,Hungary,Eastern Europe,9.7425,HU,0.0
NO2,ug/m3,19.691,Industrial,2023,Spain,Southern Europe,49.2275,ES,9.690999999999999
PM10,ug/m3,17.026,Background,2023,Portugal,Southern Europe,42.565,PT,2.026
NO2,ug/m3,19.806,Background,2023,Spain,Southern Europe,49.515,ES,9.806000000000001
NO2,ug/m3,11.668,Background,2023,Italy,Southern Europe,29.169999999999995,IT,1.6679999999999993
PM2.5,ug/m3,4.174,Background,2023,Germany,Western Europe,16.696,DE,0.0
PM2.5,ug/m3,16.053,Traffic,2023,Slovenia,Southern Europe,64.212,SI,11.053
PM2.5,ug/m3,10.579,Background,2023,Germany,Western Europe,42.316,DE,5.579000000000001
PM2.5,ug/m3,9.518,Traffic,2023,Germany,Western Europe,38.072,DE,4.518000000000001
PM2.5,ug/m3,5.782,Background,2023,Germany,Western Europe,23.128,DE,0.782
NO2,ug/m3,61.7,Background,2023,Turkiye,European Candidate,154.25,TR,51.7
PM10,ug/m3,17.899,Industrial,2023,Poland,Eastern Europe,44.7475,PL,2.899000000000001
PM2.5,ug/m3,8.831,Background,2023,Germany,Western Europe,35.324,DE,3.8309999999999995
NO2,ug/m3,13.997,Background,2023,Germany,Western Europe,34.9925,DE,3.997
PM10,ug/m3,23.673,Background,2023,Italy,Southern Europe,59.18249999999999,IT,8.672999999999998
PM10,ug/m3,16.058,Background,2023,Latvia,Northern Europe,40.145,LV,1.0579999999999998
NO2,ug/m3,5.167,Background,2023,Hungary,Eastern Europe,12.9175,HU,0.0
PM2.5,ug/m3,8.501,Traffic,2023,Germany,Western Europe,34.004,DE,3.5009999999999994
PM2.5,ug/m3,7.451,Background,2023,Slovenia,Southern Europe,29.804,SI,2.4509999999999996
PM10,ug/m3,28.567,Traffic,2023,Italy,Southern Europe,71.4175,IT,13.567
PM10,ug/m3,27.948,Industrial,2023,Italy,Southern Europe,69.87,IT,12.948
NO2,ug/m3,8.542,Background,2023,Greece,Southern Europe,21.355,GR,0.0
PM10,ug/m3,6.957,Background,2023,Portugal,Southern Europe,17.3925,PT,0.0
PM10,ug/m3,18.563,Background,2023,Italy,Southern Europe,46.4075,IT,3.562999999999999
PM10,ug/m3,25.588,Background,2023,Italy,Southern Europe,63.970000000000006,IT,10.588000000000001
PM10,ug/m3,14.253,Background,2023,Italy,Southern Europe,35.6325,IT,0.0
NO2,ug/m3,3.867,Background,2023,Italy,Southern Europe,9.6675,IT,0.0
PM2.5,ug/m3,8.791,Traffic,2023,Germany,Western Europe,35.164,DE,3.7910000000000004
PM2.5,ug/m3,8.868,Industrial,2023,Germany,Western Europe,35.472,DE,3.8680000000000003
NO2,ug/m3,110.395,Traffic,2023,Turkiye,European Candidate,275.9875,TR,100.395
NO2,ug/m3,6.788,Industrial,2023,Italy,Southern Europe,16.970000000000002,IT,0.0
PM2.5,ug/m3,7.16,Background,2023,Germany,Western Europe,28.64,DE,2.16
NO2,ug/m3,15.67,Industrial,2023,Spain,Southern Europe,39.175,ES,5.67
PM2.5,ug/m3,9.85,Traffic,2023,Germany,Western Europe,39.4,DE,4.85
PM10,ug/m3,15.899,Industrial,2023,Portugal,Southern Europe,39.7475,PT,0.8989999999999991
PM10,ug/m3,22.016,Traffic,2023,Portugal,Southern Europe,55.04,PT,7.015999999999998
NO2,ug/m3,11.235,Industrial,2023,Spain,Southern Europe,28.0875,ES,1.2349999999999994
NO2,ug/m3,30.945,Traffic,2023,Ireland,Northern Europe,77.3625,IE,20.945
NO2,ug/m3,8.623,Background,2023,Spain,Southern Europe,21.5575,ES,0.0
NO2,ug/m3,14.319,Background,2023,Germany,Western Europe,35.79750000000001,DE,4.319000000000001
PM2.5,ug/m3,7.844,Background,2023,Germany,Western Europe,31.376000000000005,DE,2.8440000000000003
NO2,ug/m3,26.499,Traffic,2023,Italy,Southern Europe,66.24749999999999,IT,16.499
NO2,ug/m3,13.47,Traffic,2023,Italy,Southern Europe,33.675,IT,3.4700000000000006
NO2,ug/m3,10.183,Background,2023,Germany,Western Europe,25.4575,DE,0.18299999999999983
PM2.5,ug/m3,14.222,Background,2023,Slovakia,Eastern Europe,56.88799999999999,SK,9.222
NO2,ug/m3,6.151,Background,2023,Italy,Southern Europe,15.3775,IT,0.0
NO2,ug/m3,13.484,Background,2023,Hungary,Eastern Europe,33.71,HU,3.484
NO2,ug/m3,13.166,Industrial,2023,Spain,Southern Europe,32.915,ES,3.1660000000000004
NO2,ug/m3,7.935,Industrial,2023,Spain,Southern Europe,19.8375,ES,0.0
PM10,ug/m3,16.034,Industrial,2023,Italy,Southern Europe,40.085,IT,1.033999999999999
NO2,ug/m3,25.388,Traffic,2023,Italy,Southern Europe,63.470000000000006,IT,15.388000000000002
PM10,ug/m3,19.126,Industrial,2023,Italy,Southern Europe,47.815000000000005,IT,4.126000000000001
PM2.5,ug/m3,7.958,Traffic,2023,Germany,Western Europe,31.832,DE,2.958
PM2.5,ug/m3,16.36,Background,2023,Slovenia,Southern Europe,65.44,SI,11.36
PM10,ug/m3,17.847,Background,2023,Italy,Southern Europe,44.61750000000001,IT,2.8470000000000013
PM2.5,ug/m3,7.67,Background,2023,Germany,Western Europe,30.680000000000003,DE,2.67
PM2.5,ug/m3,8.874,Background,2023,Germany,Western Europe,35.496,DE,3.8740000000000006
PM2.5,ug/m3,10.015,Background,2023,Slovakia,Eastern Europe,40.06,SK,5.015000000000001
PM2.5,ug/m3,5.928,Industrial,2023,Spain,Southern Europe,23.712,ES,0.9279999999999999
NO2,ug/m3,7.439,Background,2023,Spain,Southern Europe,18.5975,ES,0.0
PM2.5,ug/m3,10.267,Industrial,2023,Spain,Southern Europe,41.068,ES,5.2669999999999995
PM2.5,ug/m3,8.447,Traffic,2023,Germany,Western Europe,33.788,DE,3.446999999999999
NO2,ug/m3,9.044,Background,2023,Spain,Southern Europe,22.610000000000003,ES,0.0
PM10,ug/m3,19.76,Traffic,2023,Latvia,Northern Europe,49.400000000000006,LV,4.760000000000002
PM2.5,ug/m3,8.692,Traffic,2023,Germany,Western Europe,34.768,DE,3.692
PM2.5,ug/m3,7.533,Background,2023,Germany,Western Europe,30.132000000000005,DE,2.5330000000000004
NO2,ug/m3,50.235,Background,2023,Turkiye,European Candidate,125.5875,TR,40.235
PM2.5,ug/m3,6.958,Background,2023,Belgium,Western Europe,27.832,BE,1.9580000000000002
PM2.5,ug/m3,6.88,Background,2023,Belgium,Western Europe,27.52,BE,1.88
PM10,ug/m3,6.673,Background,2023,Italy,Southern Europe,16.6825,IT,0.0
PM2.5,ug/m3,8.91,Background,2023,France,Western Europe,35.64,FR,3.91
PM10,ug/m3,18.037,Industrial,2023,Italy,Southern Europe,45.0925,IT,3.036999999999999
PM10,ug/m3,17.983,Traffic,2023,Poland,Eastern Europe,44.9575,PL,2.9830000000000005
PM10,ug/m3,20.464,Background,2023,Poland,Eastern Europe,51.16,PL,5.463999999999999
PM10,ug/m3,15.333,Background,2023,Italy,Southern Europe,38.3325,IT,0.3330000000000002
PM2.5,ug/m3,7.675,Traffic,2023,France,Western Europe,30.7,FR,2.675
NO2,ug/m3,13.736,Traffic,2023,Italy,Southern Europe,34.34,IT,3.7360000000000007
PM2.5,ug/m3,8.859,Background,2023,France,Western Europe,35.436,FR,3.859
NO2,ug/m3,21.527,Traffic,2023,Italy,Southern Europe,53.81750000000001,IT,11.527000000000001
PM10,ug/m3,41.889,Industrial,2023,North Macedonia,Southern Europe,104.7225,MK,26.889000000000003
NO2,ug/m3,57.147,Background,2023,Italy,Southern Europe,142.86749999999998,IT,47.147
NO2,ug/m3,5.94,Background,2023,Italy,Southern Europe,14.85,IT,0.0
PM10,ug/m3,24.827,Traffic,2023,Italy,Southern Europe,62.06750000000001,IT,9.827000000000002
PM10,ug/m3,16.312,Background,2023,Poland,Eastern Europe,40.78000000000001,PL,1.3120000000000012
PM2.5,ug/m3,9.211,Background,2023,France,Western Europe,36.844,FR,4.211
PM2.5,ug/m3,3.266,Background,2023,France,Western Europe,13.064,FR,0.0
NO2,ug/m3,9.894,Background,2023,Italy,Southern Europe,24.735000000000003,IT,0.0
PM2.5,ug/m3,9.85,Background,2023,Belgium,Western Europe,39.4,BE,4.85
NO2,ug/m3,23.826,Industrial,2023,Germany,Western Europe,59.565,DE,13.826
PM2.5,ug/m3,4.735,Background,2023,France,Western Europe,18.94,FR,0.0
NO2,ug/m3,36.325,Traffic,2023,Germany,Western Europe,90.8125,DE,26.325000000000003
PM2.5,ug/m3,7.091,Background,2023,Belgium,Western Europe,28.364,BE,2.091
NO2,ug/m3,9.719,Background,2023,Italy,Southern Europe,24.2975,IT,0.0
PM2.5,ug/m3,8.46,Background,2023,France,Western Europe,33.84,FR,3.460000000000001
NO2,ug/m3,9.769,Industrial,2023,Italy,Southern Europe,24.4225,IT,0.0
PM2.5,ug/m3,11.982,Traffic,2023,Belgium,Western Europe,47.928,BE,6.981999999999999
PM2.5,ug/m3,7.341,Background,2023,Belgium,Western Europe,29.364,BE,2.341
NO2,ug/m3,8.554,Background,2023,Italy,Southern Europe,21.385,IT,0.0
PM2.5,ug/m3,8.453,Industrial,2023,Belgium,Western Europe,33.812,BE,3.4529999999999994
NO2,ug/m3,22.848,Traffic,2023,Italy,Southern Europe,57.11999999999999,IT,12.847999999999999
NO2,ug/m3,12.299,Industrial,2023,Italy,Southern Europe,30.7475,IT,2.2989999999999995
NO2,ug/m3,19.379,Traffic,2023,Italy,Southern Europe,48.447500000000005,IT,9.379000000000001
NO2,ug/m3,14.886,Background,2023,Germany,Western Europe,37.215,DE,4.885999999999999
PM10,ug/m3,19.565,Traffic,2023,Poland,Eastern Europe,48.9125,PL,4.565000000000001
PM2.5,ug/m3,7.646,Background,2023,France,Western Europe,30.584,FR,2.646
PM10,ug/m3,21.846,Background,2023,Italy,Southern Europe,54.615,IT,6.846
NO2,ug/m3,7.028,Industrial,2023,Italy,Southern Europe,17.57,IT,0.0
NO2,ug/m3,10.198,Background,2023,Italy,Southern Europe,25.495,IT,0.1980000000000004
NO2,ug/m3,15.115,Background,2023,Germany,Western Europe,37.7875,DE,5.115
NO2,ug/m3,20.898,Traffic,2023,Italy,Southern Europe,52.245,IT,10.898
NO2,ug/m3,39.174,Traffic,2023,Germany,Western Europe,97.935,DE,29.174
NO2,ug/m3,19.936,Traffic,2023,Italy,Southern Europe,49.84,IT,9.936
PM2.5,ug/m3,3.963,Background,2023,Belgium,Western Europe,15.852,BE,0.0
NO2,ug/m3,5.776,Background,2023,Italy,Southern Europe,14.44,IT,0.0
NO2,ug/m3,139.66,Traffic,2023,Turkiye,European Candidate,349.15,TR,129.66
PM2.5,ug/m3,8.497,Traffic,2023,France,Western Europe,33.988,FR,3.497
PM2.5,ug/m3,4.757,Background,2023,Belgium,Western Europe,19.028,BE,0.0
NO2,ug/m3,55.966,Traffic,2023,Italy,Southern Europe,139.91500000000002,IT,45.966
PM2.5,ug/m3,7.668,Background,2023,Spain,Southern Europe,30.672,ES,2.668
PM10,ug/m3,23.767,Industrial,2023,Italy,Southern Europe,59.4175,IT,8.767
PM10,ug/m3,19.997,Industrial,2023,Italy,Southern Europe,49.9925,IT,4.997
PM2.5,ug/m3,8.21,Background,2023,Germany,Western Europe,32.84,DE,3.210000000000001
NO2,ug/m3,11.128,Background,2023,Spain,Southern Europe,27.82,ES,1.1280000000000001
PM2.5,ug/m3,7.626,Background,2023,Germany,Western Europe,30.504000000000005,DE,2.6260000000000003
NO2,ug/m3,42.15,Background,2023,Turkiye,European Candidate,105.375,TR,32.15
PM2.5,ug/m3,11.385,Background,2023,Spain,Southern Europe,45.54,ES,6.385
PM2.5,ug/m3,8.329,Traffic,2023,Germany,Western Europe,33.316,DE,3.3290000000000006
PM2.5,ug/m3,10.353,Background,2023,Belgium,Western Europe,41.412,BE,5.353
NO2,ug/m3,3.347,Background,2023,Germany,Western Europe,8.3675,DE,0.0
PM10,ug/m3,16.498,Background,2023,Poland,Eastern Europe,41.245000000000005,PL,1.498000000000001
PM10,ug/m3,12.839,Background,2023,Netherlands,Western Europe,32.097500000000004,NL,0.0
PM10,ug/m3,14.882,Background,2023,Poland,Eastern Europe,37.205,PL,0.0
NO2,ug/m3,5.241,Industrial,2023,Italy,Southern Europe,13.1025,IT,0.0
PM2.5,ug/m3,7.508,Background,2023,Belgium,Western Europe,30.032,BE,2.508
NO2,ug/m3,20.297,Background,2023,Italy,Southern Europe,50.7425,IT,10.297
NO2,ug/m3,18.277,Industrial,2023,Italy,Southern Europe,45.6925,IT,8.277000000000001
NO2,ug/m3,2.764,Background,2023,Germany,Western Europe,6.909999999999999,DE,0.0
PM2.5,ug/m3,8.446,Industrial,2023,France,Western Europe,33.784,FR,3.4459999999999997
PM10,ug/m3,26.078,Background,2023,Italy,Southern Europe,65.19500000000001,IT,11.078
NO2,ug/m3,16.546,Background,2023,Italy,Southern Europe,41.365,IT,6.545999999999999
PM2.5,ug/m3,8.519,Background,2023,France,Western Europe,34.076,FR,3.519
PM2.5,ug/m3,7.981,Traffic,2023,France,Western Europe,31.924,FR,2.981
NO2,ug/m3,42.329,Traffic,2023,Germany,Western Europe,105.8225,DE,32.329
PM2.5,ug/m3,4.672,Background,2023,Belgium,Western Europe,18.688,BE,0.0
NO2,ug/m3,9.711,Background,2023,Germany,Western Europe,24.277500000000003,DE,0.0
NO2,ug/m3,12.768,Background,2023,Italy,Southern Europe,31.920000000000005,IT,2.7680000000000007
NO2,ug/m3,11.828,Traffic,2023,Italy,Southern Europe,29.57,IT,1.8279999999999994
PM2.5,ug/m3,4.423,Background,2023,Belgium,Western Europe,17.692,BE,0.0
PM2.5,ug/m3,5.49,Background,2023,Belgium,Western Europe,21.96,BE,0.4900000000000002
PM10,ug/m3,22.413,Background,2023,Poland,Eastern Europe,56.0325,PL,7.413
PM2.5,ug/m3,10.337,Traffic,2023,Slovakia,Eastern Europe,41.348,SK,5.337
PM10,ug/m3,19.104,Background,2023,Italy,Southern Europe,47.76,IT,4.103999999999999
PM2.5,ug/m3,11.454,Background,2023,Belgium,Western Europe,45.816,BE,6.454000000000001
NO2,ug/m3,17.93,Background,2023,Spain,Southern Europe,44.825,ES,7.93
NO2,ug/m3,18.367,Traffic,2023,Italy,Southern Europe,45.9175,IT,8.367
NO2,ug/m3,33.278,Traffic,2023,Germany,Western Europe,83.195,DE,23.278
PM2.5,ug/m3,8.662,Background,2023,France,Western Europe,34.648,FR,3.662000000000001
PM10,ug/m3,18.443,Industrial,2023,Italy,Southern Europe,46.1075,IT,3.4430000000000014
PM10,ug/m3,15.086,Background,2023,Poland,Eastern Europe,37.715,PL,0.0860000000000003
PM2.5,ug/m3,9.723,Traffic,2023,France,Western Europe,38.892,FR,4.723000000000001
PM2.5,ug/m3,5.783,Background,2023,France,Western Europe,23.132,FR,0.7830000000000004
PM2.5,ug/m3,12.365,Industrial,2023,Belgium,Western Europe,49.46,BE,7.365
PM2.5,ug/m3,10.195,Industrial,2023,Belgium,Western Europe,40.78,BE,5.195
NO2,ug/m3,5.725,Background,2023,Italy,Southern Europe,14.3125,IT,0.0
PM2.5,ug/m3,10.328,Traffic,2023,Belgium,Western Europe,41.312,BE,5.327999999999999
PM2.5,ug/m3,11.204,Background,2023,Belgium,Western Europe,44.816,BE,6.204000000000001
PM10,ug/m3,24.996,Background,2023,Poland,Eastern Europe,62.49,PL,9.995999999999999
PM10,ug/m3,21.039,Background,2023,Italy,Southern Europe,52.59750000000001,IT,6.0390000000000015
PM10,ug/m3,21.705,Background,2023,Italy,Southern Europe,54.26249999999999,IT,6.704999999999998
PM2.5,ug/m3,4.075,Background,2023,France,Western Europe,16.3,FR,0.0
NO2,ug/m3,10.811,Industrial,2023,Italy,Southern Europe,27.0275,IT,0.8109999999999999
PM2.5,ug/m3,8.514,Background,2023,France,Western Europe,34.056,FR,3.5139999999999993
PM10,ug/m3,14.049,Background,2023,Poland,Eastern Europe,35.1225,PL,0.0
NO2,ug/m3,23.997,Traffic,2023,Italy,Southern Europe,59.99250000000001,IT,13.997
NO2,ug/m3,25.243,Traffic,2023,Germany,Western Europe,63.1075,DE,15.242999999999999
NO2,ug/m3,16.454,Background,2023,Spain,Southern Europe,41.135,ES,6.454000000000001
PM2.5,ug/m3,7.805,Background,2023,France,Western Europe,31.22,FR,2.8049999999999997
PM2.5,ug/m3,7.973,Background,2023,France,Western Europe,31.892,FR,2.973
NO2,ug/m3,15.541,Background,2023,Italy,Southern Europe,38.8525,IT,5.541
NO2,ug/m3,43.414,Background,2023,Spain,Southern Europe,108.535,ES,33.414
PM2.5,ug/m3,10.239,Traffic,2023,Belgium,Western Europe,40.956,BE,5.239000000000001
PM10,ug/m3,19.457,Background,2023,Poland,Eastern Europe,48.6425,PL,4.457000000000001
NO2,ug/m3,26.258,Background,2023,Spain,Southern Europe,65.645,ES,16.258
PM2.5,ug/m3,10.844,Background,2023,Belgium,Western Europe,43.376,BE,5.843999999999999
NO2,ug/m3,23.36,Industrial,2023,Turkiye,European Candidate,58.4,TR,13.36
NO2,ug/m3,26.942,Industrial,2023,Spain,Southern Europe,67.355,ES,16.942
NO2,ug/m3,48.456,Background,2023,Spain,Southern Europe,121.14,ES,38.456
NO2,ug/m3,53.345,Background,2023,Turkiye,European Candidate,133.3625,TR,43.345
